time_s,oxygen_nmol_ml,chamber,source_column,dataset,event
587.5471698113207,152.721920605115,A,O2 conc.A [nmol/mL],dataset_III,
587.6729559748428,152.1609784019758,A,O2 conc.A [nmol/mL],dataset_III,
587.7987421383648,152.0535689712591,A,O2 conc.A [nmol/mL],dataset_III,
587.9245283018868,152.2784561035548,A,O2 conc.A [nmol/mL],dataset_III,
588.0503144654087,152.1322912961631,A,O2 conc.A [nmol/mL],dataset_III,
588.1761006289308,151.8472227869168,A,O2 conc.A [nmol/mL],dataset_III,
588.3018867924528,152.1748041170576,A,O2 conc.A [nmol/mL],dataset_III,
588.4276729559748,152.5725962471581,A,O2 conc.A [nmol/mL],dataset_III,
588.5534591194969,152.6666310395386,A,O2 conc.A [nmol/mL],dataset_III,
588.6792452830189,152.0165649183011,A,O2 conc.A [nmol/mL],dataset_III,
588.8050314465409,152.3769712575794,A,O2 conc.A [nmol/mL],dataset_III,
588.930817610063,152.1761122936273,A,O2 conc.A [nmol/mL],dataset_III,
589.0566037735849,152.2062789105723,A,O2 conc.A [nmol/mL],dataset_III,
589.1823899371069,152.4444773797078,A,O2 conc.A [nmol/mL],dataset_III,
589.3081761006289,152.3329797817218,A,O2 conc.A [nmol/mL],dataset_III,
589.433962264151,152.150869326835,A,O2 conc.A [nmol/mL],dataset_III,
589.559748427673,151.8724304747184,A,O2 conc.A [nmol/mL],dataset_III,
589.6855345911949,151.8159486589935,A,O2 conc.A [nmol/mL],dataset_III,
589.811320754717,152.0732666650183,A,O2 conc.A [nmol/mL],dataset_III,
589.937106918239,152.162501847742,A,O2 conc.A [nmol/mL],dataset_III,
590.062893081761,152.1997188121852,A,O2 conc.A [nmol/mL],dataset_III,
590.188679245283,152.2617455007095,A,O2 conc.A [nmol/mL],dataset_III,
590.3144654088051,152.3034767678103,A,O2 conc.A [nmol/mL],dataset_III,
590.440251572327,151.4501386346672,A,O2 conc.A [nmol/mL],dataset_III,
590.566037735849,152.2690952153584,A,O2 conc.A [nmol/mL],dataset_III,
590.6918238993711,151.7737005112011,A,O2 conc.A [nmol/mL],dataset_III,
590.8176100628931,152.3064069222806,A,O2 conc.A [nmol/mL],dataset_III,
590.9433962264151,152.1043781838221,A,O2 conc.A [nmol/mL],dataset_III,
591.069182389937,152.1701843795284,A,O2 conc.A [nmol/mL],dataset_III,
591.1949685534591,151.8696403112758,A,O2 conc.A [nmol/mL],dataset_III,
591.3207547169811,152.0678619019135,A,O2 conc.A [nmol/mL],dataset_III,
591.4465408805031,151.5227232499695,A,O2 conc.A [nmol/mL],dataset_III,
591.5723270440252,152.2556653722384,A,O2 conc.A [nmol/mL],dataset_III,
591.6981132075472,151.8914713566472,A,O2 conc.A [nmol/mL],dataset_III,
591.8238993710692,151.319238290845,A,O2 conc.A [nmol/mL],dataset_III,
591.9496855345913,152.2242065762125,A,O2 conc.A [nmol/mL],dataset_III,
592.0754716981132,152.370356442706,A,O2 conc.A [nmol/mL],dataset_III,
592.2012578616352,151.724457955187,A,O2 conc.A [nmol/mL],dataset_III,
592.3270440251572,152.2389951289813,A,O2 conc.A [nmol/mL],dataset_III,
592.4528301886793,151.7407061180002,A,O2 conc.A [nmol/mL],dataset_III,
592.5786163522013,151.3538421465403,A,O2 conc.A [nmol/mL],dataset_III,
592.7044025157232,151.8233265086988,A,O2 conc.A [nmol/mL],dataset_III,
592.8301886792453,151.986661063512,A,O2 conc.A [nmol/mL],dataset_III,
592.9559748427673,151.9308420561034,A,O2 conc.A [nmol/mL],dataset_III,
593.0817610062893,151.9156810843778,A,O2 conc.A [nmol/mL],dataset_III,
593.2075471698113,151.9562146346898,A,O2 conc.A [nmol/mL],dataset_III,
593.3333333333334,151.9285751594001,A,O2 conc.A [nmol/mL],dataset_III,
593.4591194968554,151.8127539908751,A,O2 conc.A [nmol/mL],dataset_III,
593.5849056603773,151.7087455466963,A,O2 conc.A [nmol/mL],dataset_III,
593.7106918238994,151.7849680013431,A,O2 conc.A [nmol/mL],dataset_III,
593.8364779874214,151.7558273949355,A,O2 conc.A [nmol/mL],dataset_III,
593.9622641509434,151.7603422038614,A,O2 conc.A [nmol/mL],dataset_III,
594.0880503144654,151.552661825144,A,O2 conc.A [nmol/mL],dataset_III,
594.2138364779875,151.6850789100812,A,O2 conc.A [nmol/mL],dataset_III,
594.3396226415094,151.8336113766519,A,O2 conc.A [nmol/mL],dataset_III,
594.4654088050314,151.8827368803099,A,O2 conc.A [nmol/mL],dataset_III,
594.5911949685535,151.7817022390662,A,O2 conc.A [nmol/mL],dataset_III,
594.7169811320755,151.7441218206322,A,O2 conc.A [nmol/mL],dataset_III,
594.8427672955975,151.9159765908292,A,O2 conc.A [nmol/mL],dataset_III,
594.9685534591194,151.9783086108351,A,O2 conc.A [nmol/mL],dataset_III,
595.0943396226415,151.9370387386016,A,O2 conc.A [nmol/mL],dataset_III,
595.2201257861635,151.3218688208144,A,O2 conc.A [nmol/mL],dataset_III,
595.3459119496855,151.6378221426032,A,O2 conc.A [nmol/mL],dataset_III,
595.4716981132076,151.9204143854208,A,O2 conc.A [nmol/mL],dataset_III,
595.5974842767296,151.8651773928264,A,O2 conc.A [nmol/mL],dataset_III,
595.7232704402516,151.8986080354785,A,O2 conc.A [nmol/mL],dataset_III,
595.8490566037735,151.7995705854023,A,O2 conc.A [nmol/mL],dataset_III,
595.9748427672956,151.4999258310647,A,O2 conc.A [nmol/mL],dataset_III,
596.1006289308176,152.0112784879729,A,O2 conc.A [nmol/mL],dataset_III,
596.2264150943396,151.3580674595796,A,O2 conc.A [nmol/mL],dataset_III,
596.3522012578617,151.936731449484,A,O2 conc.A [nmol/mL],dataset_III,
596.4779874213837,151.678525541813,A,O2 conc.A [nmol/mL],dataset_III,
596.6037735849056,151.3067830917967,A,O2 conc.A [nmol/mL],dataset_III,
596.7295597484276,151.5682342709751,A,O2 conc.A [nmol/mL],dataset_III,
596.8553459119497,151.9605392309879,A,O2 conc.A [nmol/mL],dataset_III,
596.9811320754717,151.5048282001462,A,O2 conc.A [nmol/mL],dataset_III,
597.1069182389937,151.3416053416454,A,O2 conc.A [nmol/mL],dataset_III,
597.2327044025158,151.5643856931544,A,O2 conc.A [nmol/mL],dataset_III,
597.3584905660377,151.4243918477039,A,O2 conc.A [nmol/mL],dataset_III,
597.4842767295597,151.3085879157773,A,O2 conc.A [nmol/mL],dataset_III,
597.6100628930817,151.7229496718863,A,O2 conc.A [nmol/mL],dataset_III,
597.7358490566038,151.8054356339742,A,O2 conc.A [nmol/mL],dataset_III,
597.8616352201258,151.4602870260221,A,O2 conc.A [nmol/mL],dataset_III,
597.9874213836478,151.7214529344762,A,O2 conc.A [nmol/mL],dataset_III,
598.1132075471698,151.4861177730803,A,O2 conc.A [nmol/mL],dataset_III,
598.2389937106918,151.5502733177661,A,O2 conc.A [nmol/mL],dataset_III,
598.3647798742138,151.5983797760486,A,O2 conc.A [nmol/mL],dataset_III,
598.4905660377358,151.9331773818936,A,O2 conc.A [nmol/mL],dataset_III,
598.6163522012579,151.6790735360838,A,O2 conc.A [nmol/mL],dataset_III,
598.7421383647799,151.294732865901,A,O2 conc.A [nmol/mL],dataset_III,
598.8679245283018,151.6657957752186,A,O2 conc.A [nmol/mL],dataset_III,
598.9937106918239,151.473868721967,A,O2 conc.A [nmol/mL],dataset_III,
599.1194968553459,151.4049030105445,A,O2 conc.A [nmol/mL],dataset_III,
599.2452830188679,151.3038800966365,A,O2 conc.A [nmol/mL],dataset_III,
599.37106918239,151.4995826936226,A,O2 conc.A [nmol/mL],dataset_III,
599.496855345912,151.4834419736851,A,O2 conc.A [nmol/mL],dataset_III,
599.622641509434,151.3902568146159,A,O2 conc.A [nmol/mL],dataset_III,
599.7484276729559,151.1353428929726,A,O2 conc.A [nmol/mL],dataset_III,
599.874213836478,151.0486639789752,A,O2 conc.A [nmol/mL],dataset_III,
600.0,151.4997804932163,A,O2 conc.A [nmol/mL],dataset_III,FCCP_3
600.125786163522,151.5046628636409,A,O2 conc.A [nmol/mL],dataset_III,
600.2515723270441,151.9982211401027,A,O2 conc.A [nmol/mL],dataset_III,
600.377358490566,151.4001005014054,A,O2 conc.A [nmol/mL],dataset_III,
600.503144654088,151.6924495482768,A,O2 conc.A [nmol/mL],dataset_III,
600.62893081761,151.7282217232166,A,O2 conc.A [nmol/mL],dataset_III,
600.7547169811321,151.4064813579297,A,O2 conc.A [nmol/mL],dataset_III,
600.8805031446541,151.4332755452488,A,O2 conc.A [nmol/mL],dataset_III,
601.0062893081761,151.298941602463,A,O2 conc.A [nmol/mL],dataset_III,
601.1320754716982,151.8425195733607,A,O2 conc.A [nmol/mL],dataset_III,
601.2578616352201,151.0139489532224,A,O2 conc.A [nmol/mL],dataset_III,
601.3836477987421,151.3734726757376,A,O2 conc.A [nmol/mL],dataset_III,
601.5094339622641,151.7217421697731,A,O2 conc.A [nmol/mL],dataset_III,
601.6352201257862,151.3411186052532,A,O2 conc.A [nmol/mL],dataset_III,
601.7610062893082,151.2176314374707,A,O2 conc.A [nmol/mL],dataset_III,
601.8867924528302,151.4109136544696,A,O2 conc.A [nmol/mL],dataset_III,
602.0125786163522,151.4767671799206,A,O2 conc.A [nmol/mL],dataset_III,
602.1383647798742,151.4792081241779,A,O2 conc.A [nmol/mL],dataset_III,
602.2641509433962,151.4000853573605,A,O2 conc.A [nmol/mL],dataset_III,
602.3899371069182,151.5095244752855,A,O2 conc.A [nmol/mL],dataset_III,
602.5157232704403,151.5507541199592,A,O2 conc.A [nmol/mL],dataset_III,
602.6415094339623,151.0299352823272,A,O2 conc.A [nmol/mL],dataset_III,
602.7672955974842,151.2042602024367,A,O2 conc.A [nmol/mL],dataset_III,
602.8930817610063,151.5087331325005,A,O2 conc.A [nmol/mL],dataset_III,
603.0188679245283,151.405792443114,A,O2 conc.A [nmol/mL],dataset_III,
603.1446540880503,151.3346146018062,A,O2 conc.A [nmol/mL],dataset_III,
603.2704402515724,151.4364114331756,A,O2 conc.A [nmol/mL],dataset_III,
603.3962264150944,151.4986572751489,A,O2 conc.A [nmol/mL],dataset_III,
603.5220125786163,151.0384342039351,A,O2 conc.A [nmol/mL],dataset_III,
603.6477987421383,150.9385369887946,A,O2 conc.A [nmol/mL],dataset_III,
603.7735849056604,150.9491798456886,A,O2 conc.A [nmol/mL],dataset_III,
603.8993710691824,151.6945958580737,A,O2 conc.A [nmol/mL],dataset_III,
604.0251572327044,150.9586462933081,A,O2 conc.A [nmol/mL],dataset_III,
604.1509433962265,151.1559347627149,A,O2 conc.A [nmol/mL],dataset_III,
604.2767295597484,151.1605390739799,A,O2 conc.A [nmol/mL],dataset_III,
604.4025157232704,151.4570007922704,A,O2 conc.A [nmol/mL],dataset_III,
604.5283018867924,150.7569825754141,A,O2 conc.A [nmol/mL],dataset_III,
604.6540880503145,151.174072893793,A,O2 conc.A [nmol/mL],dataset_III,
604.7798742138365,151.4798141271228,A,O2 conc.A [nmol/mL],dataset_III,
604.9056603773585,151.4472690725914,A,O2 conc.A [nmol/mL],dataset_III,
605.0314465408806,151.2631992203064,A,O2 conc.A [nmol/mL],dataset_III,
605.1572327044025,151.0879635377926,A,O2 conc.A [nmol/mL],dataset_III,
605.2830188679245,151.5849462577901,A,O2 conc.A [nmol/mL],dataset_III,
605.4088050314465,150.7198656873152,A,O2 conc.A [nmol/mL],dataset_III,
605.5345911949686,151.375425884648,A,O2 conc.A [nmol/mL],dataset_III,
605.6603773584906,151.2495511217595,A,O2 conc.A [nmol/mL],dataset_III,
605.7861635220125,151.2625929040724,A,O2 conc.A [nmol/mL],dataset_III,
605.9119496855346,151.1736130237893,A,O2 conc.A [nmol/mL],dataset_III,
606.0377358490566,151.1507829346922,A,O2 conc.A [nmol/mL],dataset_III,
606.1635220125786,151.3245119718429,A,O2 conc.A [nmol/mL],dataset_III,
606.2893081761006,150.7958808497981,A,O2 conc.A [nmol/mL],dataset_III,
606.4150943396227,150.7648311338108,A,O2 conc.A [nmol/mL],dataset_III,
606.5408805031446,151.1094095015983,A,O2 conc.A [nmol/mL],dataset_III,
606.6666666666666,151.0741609627387,A,O2 conc.A [nmol/mL],dataset_III,
606.7924528301887,151.0943653771103,A,O2 conc.A [nmol/mL],dataset_III,
606.9182389937107,151.4433856539218,A,O2 conc.A [nmol/mL],dataset_III,
607.0440251572327,150.8932771411498,A,O2 conc.A [nmol/mL],dataset_III,
607.1698113207547,151.2182612414545,A,O2 conc.A [nmol/mL],dataset_III,
607.2955974842768,151.1188705490305,A,O2 conc.A [nmol/mL],dataset_III,
607.4213836477987,151.6067262960647,A,O2 conc.A [nmol/mL],dataset_III,
607.5471698113207,150.656866105608,A,O2 conc.A [nmol/mL],dataset_III,
607.6729559748428,150.8632380626835,A,O2 conc.A [nmol/mL],dataset_III,
607.7987421383648,150.8778694084835,A,O2 conc.A [nmol/mL],dataset_III,
607.9245283018868,151.3145447130878,A,O2 conc.A [nmol/mL],dataset_III,
608.0503144654089,150.7717414146188,A,O2 conc.A [nmol/mL],dataset_III,
608.1761006289308,151.3835338754126,A,O2 conc.A [nmol/mL],dataset_III,
608.3018867924528,151.3609022718998,A,O2 conc.A [nmol/mL],dataset_III,
608.4276729559748,151.1701054243611,A,O2 conc.A [nmol/mL],dataset_III,
608.5534591194969,151.0553733397167,A,O2 conc.A [nmol/mL],dataset_III,
608.6792452830189,150.549311850511,A,O2 conc.A [nmol/mL],dataset_III,
608.8050314465409,150.976220842675,A,O2 conc.A [nmol/mL],dataset_III,
608.930817610063,150.5653426196681,A,O2 conc.A [nmol/mL],dataset_III,
609.0566037735849,150.8246810055961,A,O2 conc.A [nmol/mL],dataset_III,
609.1823899371069,150.9584398552805,A,O2 conc.A [nmol/mL],dataset_III,
609.3081761006289,150.8227738965446,A,O2 conc.A [nmol/mL],dataset_III,
609.433962264151,151.1300202166048,A,O2 conc.A [nmol/mL],dataset_III,
609.559748427673,150.8523518445329,A,O2 conc.A [nmol/mL],dataset_III,
609.6855345911949,150.4898273970695,A,O2 conc.A [nmol/mL],dataset_III,
609.811320754717,150.6042857140035,A,O2 conc.A [nmol/mL],dataset_III,
609.937106918239,150.5431499905666,A,O2 conc.A [nmol/mL],dataset_III,
610.062893081761,150.7748465611704,A,O2 conc.A [nmol/mL],dataset_III,
610.188679245283,151.1581774373273,A,O2 conc.A [nmol/mL],dataset_III,
610.3144654088051,150.9650448025264,A,O2 conc.A [nmol/mL],dataset_III,
610.440251572327,150.915812725772,A,O2 conc.A [nmol/mL],dataset_III,
610.566037735849,150.5019170769588,A,O2 conc.A [nmol/mL],dataset_III,
610.6918238993711,151.4078804558598,A,O2 conc.A [nmol/mL],dataset_III,
610.8176100628931,150.8008507694384,A,O2 conc.A [nmol/mL],dataset_III,
610.9433962264151,151.4044717948378,A,O2 conc.A [nmol/mL],dataset_III,
611.069182389937,150.5757153332319,A,O2 conc.A [nmol/mL],dataset_III,
611.1949685534591,150.6429361421477,A,O2 conc.A [nmol/mL],dataset_III,
611.3207547169811,151.4271402023818,A,O2 conc.A [nmol/mL],dataset_III,
611.4465408805031,150.5008034026063,A,O2 conc.A [nmol/mL],dataset_III,
611.5723270440252,150.8665554201279,A,O2 conc.A [nmol/mL],dataset_III,
611.6981132075472,150.6696547120778,A,O2 conc.A [nmol/mL],dataset_III,
611.8238993710692,150.543180011471,A,O2 conc.A [nmol/mL],dataset_III,
611.9496855345911,151.2791300611988,A,O2 conc.A [nmol/mL],dataset_III,
612.0754716981132,150.4801544649461,A,O2 conc.A [nmol/mL],dataset_III,
612.2012578616352,150.9478730436066,A,O2 conc.A [nmol/mL],dataset_III,
612.3270440251572,150.9919195080908,A,O2 conc.A [nmol/mL],dataset_III,
612.4528301886793,150.4552180603175,A,O2 conc.A [nmol/mL],dataset_III,
612.5786163522013,150.2261891668933,A,O2 conc.A [nmol/mL],dataset_III,
612.7044025157232,150.2476625806655,A,O2 conc.A [nmol/mL],dataset_III,
612.8301886792453,150.4852537533581,A,O2 conc.A [nmol/mL],dataset_III,
612.9559748427673,150.7331428527807,A,O2 conc.A [nmol/mL],dataset_III,
613.0817610062893,150.7536642834551,A,O2 conc.A [nmol/mL],dataset_III,
613.2075471698113,150.6148691724781,A,O2 conc.A [nmol/mL],dataset_III,
613.3333333333334,150.6281312350016,A,O2 conc.A [nmol/mL],dataset_III,
613.4591194968554,150.8902967858579,A,O2 conc.A [nmol/mL],dataset_III,
613.5849056603773,150.8311502559164,A,O2 conc.A [nmol/mL],dataset_III,
613.7106918238994,150.7261276326076,A,O2 conc.A [nmol/mL],dataset_III,
613.8364779874214,150.4695243617561,A,O2 conc.A [nmol/mL],dataset_III,
613.9622641509434,150.810486400935,A,O2 conc.A [nmol/mL],dataset_III,
614.0880503144654,150.6537226904216,A,O2 conc.A [nmol/mL],dataset_III,
614.2138364779875,150.4137885490861,A,O2 conc.A [nmol/mL],dataset_III,
614.3396226415094,150.4488504314042,A,O2 conc.A [nmol/mL],dataset_III,
614.4654088050314,150.8925634050055,A,O2 conc.A [nmol/mL],dataset_III,
614.5911949685535,151.0390740207268,A,O2 conc.A [nmol/mL],dataset_III,
614.7169811320755,150.437623911612,A,O2 conc.A [nmol/mL],dataset_III,
614.8427672955975,150.0428656207293,A,O2 conc.A [nmol/mL],dataset_III,
614.9685534591194,150.7015756531075,A,O2 conc.A [nmol/mL],dataset_III,
615.0943396226415,150.3212210817977,A,O2 conc.A [nmol/mL],dataset_III,
615.2201257861635,150.7224883929884,A,O2 conc.A [nmol/mL],dataset_III,
615.3459119496855,150.4377015977423,A,O2 conc.A [nmol/mL],dataset_III,
615.4716981132076,151.0814176014618,A,O2 conc.A [nmol/mL],dataset_III,
615.5974842767296,150.5444061721323,A,O2 conc.A [nmol/mL],dataset_III,
615.7232704402516,150.734384785319,A,O2 conc.A [nmol/mL],dataset_III,
615.8490566037735,150.1972357414157,A,O2 conc.A [nmol/mL],dataset_III,
615.9748427672956,149.7885033787776,A,O2 conc.A [nmol/mL],dataset_III,
616.1006289308176,150.5194860820872,A,O2 conc.A [nmol/mL],dataset_III,
616.2264150943396,150.5434711390658,A,O2 conc.A [nmol/mL],dataset_III,
616.3522012578617,150.6503823394489,A,O2 conc.A [nmol/mL],dataset_III,
616.4779874213837,150.3241816310918,A,O2 conc.A [nmol/mL],dataset_III,
616.6037735849056,150.1320019322561,A,O2 conc.A [nmol/mL],dataset_III,
616.7295597484276,150.0471647783189,A,O2 conc.A [nmol/mL],dataset_III,
616.8553459119497,150.5779009147737,A,O2 conc.A [nmol/mL],dataset_III,
616.9811320754717,150.6095154813901,A,O2 conc.A [nmol/mL],dataset_III,
617.1069182389937,150.2053302314893,A,O2 conc.A [nmol/mL],dataset_III,
617.2327044025158,150.2845882221916,A,O2 conc.A [nmol/mL],dataset_III,
617.3584905660377,150.2268775803274,A,O2 conc.A [nmol/mL],dataset_III,
617.4842767295597,149.9274491337487,A,O2 conc.A [nmol/mL],dataset_III,
617.6100628930817,150.4433569701799,A,O2 conc.A [nmol/mL],dataset_III,
617.7358490566038,150.5974091606388,A,O2 conc.A [nmol/mL],dataset_III,
617.8616352201258,150.3223947672395,A,O2 conc.A [nmol/mL],dataset_III,
617.9874213836478,150.0149411821493,A,O2 conc.A [nmol/mL],dataset_III,
618.1132075471698,150.3133058507916,A,O2 conc.A [nmol/mL],dataset_III,
618.2389937106918,150.6963190576048,A,O2 conc.A [nmol/mL],dataset_III,
618.3647798742138,150.8800169636294,A,O2 conc.A [nmol/mL],dataset_III,
618.4905660377359,150.4071417962208,A,O2 conc.A [nmol/mL],dataset_III,
618.6163522012579,150.1349593177186,A,O2 conc.A [nmol/mL],dataset_III,
618.7421383647799,149.8281277732463,A,O2 conc.A [nmol/mL],dataset_III,
618.8679245283018,149.9303646782358,A,O2 conc.A [nmol/mL],dataset_III,
618.9937106918239,150.2869538776629,A,O2 conc.A [nmol/mL],dataset_III,
619.1194968553459,150.3579441861511,A,O2 conc.A [nmol/mL],dataset_III,
619.2452830188679,150.3579898730708,A,O2 conc.A [nmol/mL],dataset_III,
619.37106918239,150.2204125889487,A,O2 conc.A [nmol/mL],dataset_III,
619.496855345912,149.892678492439,A,O2 conc.A [nmol/mL],dataset_III,
619.622641509434,149.8766970994918,A,O2 conc.A [nmol/mL],dataset_III,
619.7484276729559,150.299969236276,A,O2 conc.A [nmol/mL],dataset_III,
619.874213836478,150.0493232379467,A,O2 conc.A [nmol/mL],dataset_III,
620.0,150.5740011570505,A,O2 conc.A [nmol/mL],dataset_III,
620.125786163522,149.8753911464868,A,O2 conc.A [nmol/mL],dataset_III,
620.2515723270441,150.6542208789556,A,O2 conc.A [nmol/mL],dataset_III,
620.377358490566,150.0581494156323,A,O2 conc.A [nmol/mL],dataset_III,
620.503144654088,150.2728977746566,A,O2 conc.A [nmol/mL],dataset_III,
620.62893081761,150.2652180697441,A,O2 conc.A [nmol/mL],dataset_III,
620.7547169811321,150.115752763032,A,O2 conc.A [nmol/mL],dataset_III,
620.8805031446541,149.6907110023944,A,O2 conc.A [nmol/mL],dataset_III,
621.0062893081761,150.0658099299775,A,O2 conc.A [nmol/mL],dataset_III,
621.1320754716982,150.559350888597,A,O2 conc.A [nmol/mL],dataset_III,
621.2578616352201,149.8508645838056,A,O2 conc.A [nmol/mL],dataset_III,
621.3836477987421,149.7028626787035,A,O2 conc.A [nmol/mL],dataset_III,
621.5094339622641,150.1009986542232,A,O2 conc.A [nmol/mL],dataset_III,
621.6352201257862,150.0449473250221,A,O2 conc.A [nmol/mL],dataset_III,
621.7610062893082,149.8171607147442,A,O2 conc.A [nmol/mL],dataset_III,
621.8867924528302,149.9445550384316,A,O2 conc.A [nmol/mL],dataset_III,
622.0125786163522,150.0047555093272,A,O2 conc.A [nmol/mL],dataset_III,
622.1383647798742,150.0141337272254,A,O2 conc.A [nmol/mL],dataset_III,
622.2641509433962,150.1503728617123,A,O2 conc.A [nmol/mL],dataset_III,
622.3899371069183,150.2786722822329,A,O2 conc.A [nmol/mL],dataset_III,
622.5157232704403,150.1911022584757,A,O2 conc.A [nmol/mL],dataset_III,
622.6415094339623,150.1720977790208,A,O2 conc.A [nmol/mL],dataset_III,
622.7672955974842,150.4990233971256,A,O2 conc.A [nmol/mL],dataset_III,
622.8930817610063,150.3451405275247,A,O2 conc.A [nmol/mL],dataset_III,
623.0188679245283,149.3354317459305,A,O2 conc.A [nmol/mL],dataset_III,
623.1446540880503,149.965178386427,A,O2 conc.A [nmol/mL],dataset_III,
623.2704402515724,149.6541583627349,A,O2 conc.A [nmol/mL],dataset_III,
623.3962264150944,149.8683388573602,A,O2 conc.A [nmol/mL],dataset_III,
623.5220125786163,150.2257185026355,A,O2 conc.A [nmol/mL],dataset_III,
623.6477987421383,149.9749805684361,A,O2 conc.A [nmol/mL],dataset_III,
623.7735849056604,149.9105068466599,A,O2 conc.A [nmol/mL],dataset_III,
623.8993710691824,150.3391741079009,A,O2 conc.A [nmol/mL],dataset_III,
624.0251572327044,149.6263138031426,A,O2 conc.A [nmol/mL],dataset_III,
624.1509433962265,149.9711317640462,A,O2 conc.A [nmol/mL],dataset_III,
624.2767295597484,150.1241021293172,A,O2 conc.A [nmol/mL],dataset_III,
624.4025157232704,149.9852731537813,A,O2 conc.A [nmol/mL],dataset_III,
624.5283018867924,149.6807477378786,A,O2 conc.A [nmol/mL],dataset_III,
624.6540880503145,149.958251712869,A,O2 conc.A [nmol/mL],dataset_III,
624.7798742138365,150.1580987105699,A,O2 conc.A [nmol/mL],dataset_III,
624.9056603773585,150.0378602230659,A,O2 conc.A [nmol/mL],dataset_III,
625.0314465408806,150.0202976492242,A,O2 conc.A [nmol/mL],dataset_III,
625.1572327044025,150.010063863202,A,O2 conc.A [nmol/mL],dataset_III,
625.2830188679245,149.9593268418013,A,O2 conc.A [nmol/mL],dataset_III,
625.4088050314465,149.6075407812829,A,O2 conc.A [nmol/mL],dataset_III,
625.5345911949686,149.8329074983087,A,O2 conc.A [nmol/mL],dataset_III,
625.6603773584906,150.0102195311916,A,O2 conc.A [nmol/mL],dataset_III,
625.7861635220125,149.116209870332,A,O2 conc.A [nmol/mL],dataset_III,
625.9119496855346,150.0764587254619,A,O2 conc.A [nmol/mL],dataset_III,
626.0377358490566,149.9638474125615,A,O2 conc.A [nmol/mL],dataset_III,
626.1635220125786,149.6007734323319,A,O2 conc.A [nmol/mL],dataset_III,
626.2893081761006,149.6775578981047,A,O2 conc.A [nmol/mL],dataset_III,
626.4150943396227,149.8055121620401,A,O2 conc.A [nmol/mL],dataset_III,
626.5408805031446,149.9521582889447,A,O2 conc.A [nmol/mL],dataset_III,
626.6666666666666,149.7476199504623,A,O2 conc.A [nmol/mL],dataset_III,
626.7924528301887,150.1252044522027,A,O2 conc.A [nmol/mL],dataset_III,
626.9182389937107,149.9290621413589,A,O2 conc.A [nmol/mL],dataset_III,
627.0440251572327,149.6214649498022,A,O2 conc.A [nmol/mL],dataset_III,
627.1698113207547,149.6926393845516,A,O2 conc.A [nmol/mL],dataset_III,
627.2955974842768,149.8596568332068,A,O2 conc.A [nmol/mL],dataset_III,
627.4213836477987,149.9771824982638,A,O2 conc.A [nmol/mL],dataset_III,
627.5471698113207,149.957419922271,A,O2 conc.A [nmol/mL],dataset_III,
627.6729559748428,149.755344678506,A,O2 conc.A [nmol/mL],dataset_III,
627.7987421383648,149.8094439413396,A,O2 conc.A [nmol/mL],dataset_III,
627.9245283018868,149.7581219821371,A,O2 conc.A [nmol/mL],dataset_III,
628.0503144654087,149.9622217868307,A,O2 conc.A [nmol/mL],dataset_III,
628.1761006289308,149.5024902394683,A,O2 conc.A [nmol/mL],dataset_III,
628.3018867924528,149.8920891047721,A,O2 conc.A [nmol/mL],dataset_III,
628.4276729559748,149.2706047288385,A,O2 conc.A [nmol/mL],dataset_III,
628.5534591194969,149.8387907974279,A,O2 conc.A [nmol/mL],dataset_III,
628.6792452830189,149.7824128245811,A,O2 conc.A [nmol/mL],dataset_III,
628.8050314465409,149.7105931457185,A,O2 conc.A [nmol/mL],dataset_III,
628.930817610063,149.1698614141437,A,O2 conc.A [nmol/mL],dataset_III,
629.0566037735849,150.0870218272812,A,O2 conc.A [nmol/mL],dataset_III,
629.1823899371069,149.9122706590518,A,O2 conc.A [nmol/mL],dataset_III,
629.3081761006289,149.6863570190887,A,O2 conc.A [nmol/mL],dataset_III,
629.433962264151,149.7869988315304,A,O2 conc.A [nmol/mL],dataset_III,
629.559748427673,149.4298035240831,A,O2 conc.A [nmol/mL],dataset_III,
629.6855345911949,149.7850444132703,A,O2 conc.A [nmol/mL],dataset_III,
629.811320754717,150.0393249747186,A,O2 conc.A [nmol/mL],dataset_III,
629.937106918239,149.3471088535408,A,O2 conc.A [nmol/mL],dataset_III,
630.062893081761,150.3071466847651,A,O2 conc.A [nmol/mL],dataset_III,
630.188679245283,149.5170521369803,A,O2 conc.A [nmol/mL],dataset_III,
630.3144654088051,149.825463408295,A,O2 conc.A [nmol/mL],dataset_III,
630.440251572327,149.4044108076343,A,O2 conc.A [nmol/mL],dataset_III,
630.566037735849,149.7008669743209,A,O2 conc.A [nmol/mL],dataset_III,
630.6918238993711,149.2771077819027,A,O2 conc.A [nmol/mL],dataset_III,
630.8176100628931,149.4231711887807,A,O2 conc.A [nmol/mL],dataset_III,
630.9433962264151,149.523102435218,A,O2 conc.A [nmol/mL],dataset_III,
631.069182389937,149.4086184156378,A,O2 conc.A [nmol/mL],dataset_III,
631.1949685534591,149.5045433895232,A,O2 conc.A [nmol/mL],dataset_III,
631.3207547169811,149.8012161602381,A,O2 conc.A [nmol/mL],dataset_III,
631.4465408805031,149.2302837021819,A,O2 conc.A [nmol/mL],dataset_III,
631.5723270440252,149.2429437769903,A,O2 conc.A [nmol/mL],dataset_III,
